GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36083051800,36083051800,"Census Tract 518, Rensselaer County, New York",2103,142,1758,176,345,143
1400000US36083051901,36083051901,"Census Tract 519.01, Rensselaer County, New York",1541,105,1270,96,271,81
1400000US36083051902,36083051902,"Census Tract 519.02, Rensselaer County, New York",1281,96,1149,97,132,66
1400000US36083052002,36083052002,"Census Tract 520.02, Rensselaer County, New York",669,54,602,57,67,37
1400000US36083052003,36083052003,"Census Tract 520.03, Rensselaer County, New York",1899,106,1479,154,420,113
1400000US36083052004,36083052004,"Census Tract 520.04, Rensselaer County, New York",2715,149,1942,147,773,138
1400000US36083052101,36083052101,"Census Tract 521.01, Rensselaer County, New York",1032,87,871,104,161,75
1400000US36083052102,36083052102,"Census Tract 521.02, Rensselaer County, New York",655,55,582,55,73,28
1400000US36083052103,36083052103,"Census Tract 521.03, Rensselaer County, New York",730,79,573,74,157,54
1400000US36083052201,36083052201,"Census Tract 522.01, Rensselaer County, New York",1663,105,1372,132,291,105
1400000US36083052203,36083052203,"Census Tract 522.03, Rensselaer County, New York",2224,141,1989,174,235,122
1400000US36083052204,36083052204,"Census Tract 522.04, Rensselaer County, New York",1029,87,947,88,82,55
1400000US36083052301,36083052301,"Census Tract 523.01, Rensselaer County, New York",1693,97,974,104,719,122
1400000US36083052303,36083052303,"Census Tract 523.03, Rensselaer County, New York",461,40,413,43,48,33
1400000US36083052304,36083052304,"Census Tract 523.04, Rensselaer County, New York",2891,148,2260,159,631,147
1400000US36083052402,36083052402,"Census Tract 524.02, Rensselaer County, New York",776,55,706,50,70,21
1400000US36083052403,36083052403,"Census Tract 524.03, Rensselaer County, New York",3111,164,2330,178,781,122
1400000US36083052404,36083052404,"Census Tract 524.04, Rensselaer County, New York",2887,163,2239,153,648,180
1400000US36083052501,36083052501,"Census Tract 525.01, Rensselaer County, New York",2405,128,1889,191,516,140
1400000US36083052502,36083052502,"Census Tract 525.02, Rensselaer County, New York",2078,108,1752,157,326,114
1400000US36083052503,36083052503,"Census Tract 525.03, Rensselaer County, New York",524,48,371,51,153,44
1400000US36083052601,36083052601,"Census Tract 526.01, Rensselaer County, New York",1481,91,1227,102,254,84
1400000US36083052602,36083052602,"Census Tract 526.02, Rensselaer County, New York",432,40,272,34,160,36
1400000US36083052603,36083052603,"Census Tract 526.03, Rensselaer County, New York",1285,94,1080,117,205,74
1400000US36085000300,36085000300,"Census Tract 3, Richmond County, New York",987,69,286,54,701,73
1400000US36085000600,36085000600,"Census Tract 6, Richmond County, New York",1136,97,493,77,643,100
1400000US36085000700,36085000700,"Census Tract 7, Richmond County, New York",2402,175,408,139,1994,205
1400000US36085000800,36085000800,"Census Tract 8, Richmond County, New York",2033,107,1394,163,639,174
1400000US36085000900,36085000900,"Census Tract 9, Richmond County, New York",646,81,239,60,407,78
1400000US36085001100,36085001100,"Census Tract 11, Richmond County, New York",1185,138,497,117,688,153
1400000US36085001700,36085001700,"Census Tract 17, Richmond County, New York",594,65,260,53,334,70
1400000US36085001800,36085001800,"Census Tract 18, Richmond County, New York",186,29,0,11,186,29
1400000US36085002001,36085002001,"Census Tract 20.01, Richmond County, New York",1066,74,688,94,378,101
1400000US36085002002,36085002002,"Census Tract 20.02, Richmond County, New York",1290,68,998,107,292,95
1400000US36085002100,36085002100,"Census Tract 21, Richmond County, New York",1477,145,587,122,890,143
1400000US36085002700,36085002700,"Census Tract 27, Richmond County, New York",533,54,97,56,436,69
1400000US36085002900,36085002900,"Census Tract 29, Richmond County, New York",1840,125,524,137,1316,171
1400000US36085003300,36085003300,"Census Tract 33, Richmond County, New York",1374,92,743,119,631,127
1400000US36085003600,36085003600,"Census Tract 36, Richmond County, New York",833,63,525,68,308,75
1400000US36085003900,36085003900,"Census Tract 39, Richmond County, New York",998,63,231,43,767,68
1400000US36085004000,36085004000,"Census Tract 40, Richmond County, New York",4140,284,1911,261,2229,342
1400000US36085004700,36085004700,"Census Tract 47, Richmond County, New York",997,74,793,103,204,94
1400000US36085005000,36085005000,"Census Tract 50, Richmond County, New York",1451,91,1006,111,445,115
1400000US36085005900,36085005900,"Census Tract 59, Richmond County, New York",1145,71,685,93,460,99
1400000US36085006400,36085006400,"Census Tract 64, Richmond County, New York",1199,91,690,117,509,117
1400000US36085006700,36085006700,"Census Tract 67, Richmond County, New York",1026,77,799,76,227,92
1400000US36085007000,36085007000,"Census Tract 70, Richmond County, New York",2530,196,1878,252,652,223
1400000US36085007400,36085007400,"Census Tract 74, Richmond County, New York",1541,119,845,103,696,121
1400000US36085007500,36085007500,"Census Tract 75, Richmond County, New York",1013,93,446,73,567,110
1400000US36085007700,36085007700,"Census Tract 77, Richmond County, New York",437,45,236,56,201,52
1400000US36085008100,36085008100,"Census Tract 81, Richmond County, New York",1687,113,763,126,924,141
1400000US36085009601,36085009601,"Census Tract 96.01, Richmond County, New York",1512,93,1052,136,460,118
1400000US36085009602,36085009602,"Census Tract 96.02, Richmond County, New York",1301,128,784,113,517,142
1400000US36085009700,36085009700,"Census Tract 97, Richmond County, New York",1552,84,1013,123,539,113
1400000US36085010500,36085010500,"Census Tract 105, Richmond County, New York",1654,118,1028,137,626,133
1400000US36085011201,36085011201,"Census Tract 112.01, Richmond County, New York",2026,140,1456,157,570,164
1400000US36085011202,36085011202,"Census Tract 112.02, Richmond County, New York",1909,177,1383,169,526,214
1400000US36085011401,36085011401,"Census Tract 114.01, Richmond County, New York",1272,103,529,92,743,111
1400000US36085011402,36085011402,"Census Tract 114.02, Richmond County, New York",1280,97,942,139,338,113
1400000US36085012100,36085012100,"Census Tract 121, Richmond County, New York",1199,29,988,93,211,93
1400000US36085012200,36085012200,"Census Tract 122, Richmond County, New York",1396,92,1032,100,364,103
1400000US36085012500,36085012500,"Census Tract 125, Richmond County, New York",956,85,601,86,355,92
1400000US36085012804,36085012804,"Census Tract 128.04, Richmond County, New York",1526,106,1102,153,424,151
1400000US36085012805,36085012805,"Census Tract 128.05, Richmond County, New York",870,103,707,96,163,78
1400000US36085012806,36085012806,"Census Tract 128.06, Richmond County, New York",2249,193,1120,169,1129,198
1400000US36085013201,36085013201,"Census Tract 132.01, Richmond County, New York",566,37,501,46,65,36
1400000US36085013203,36085013203,"Census Tract 132.03, Richmond County, New York",1970,152,1562,132,408,142
1400000US36085013204,36085013204,"Census Tract 132.04, Richmond County, New York",1836,91,1403,124,433,109
1400000US36085013301,36085013301,"Census Tract 133.01, Richmond County, New York",588,59,13,13,575,59
1400000US36085013302,36085013302,"Census Tract 133.02, Richmond County, New York",881,103,425,92,456,101
1400000US36085013400,36085013400,"Census Tract 134, Richmond County, New York",1501,91,974,95,527,118
1400000US36085013800,36085013800,"Census Tract 138, Richmond County, New York",2396,101,1948,166,448,172
1400000US36085014100,36085014100,"Census Tract 141, Richmond County, New York",834,78,520,64,314,79
1400000US36085014604,36085014604,"Census Tract 146.04, Richmond County, New York",2585,127,2146,194,439,191
1400000US36085014605,36085014605,"Census Tract 146.05, Richmond County, New York",1332,75,1143,93,189,79
1400000US36085014606,36085014606,"Census Tract 146.06, Richmond County, New York",2321,127,2060,183,261,138
1400000US36085014607,36085014607,"Census Tract 146.07, Richmond County, New York",1700,35,1222,114,478,125
1400000US36085014608,36085014608,"Census Tract 146.08, Richmond County, New York",1137,92,971,84,166,74
1400000US36085014700,36085014700,"Census Tract 147, Richmond County, New York",1328,91,1117,108,211,84
1400000US36085015100,36085015100,"Census Tract 151, Richmond County, New York",1916,125,1581,174,335,138
1400000US36085015400,36085015400,"Census Tract 154, Richmond County, New York",0,11,0,11,0,11
1400000US36085015601,36085015601,"Census Tract 156.01, Richmond County, New York",2421,90,2076,144,345,144
1400000US36085015602,36085015602,"Census Tract 156.02, Richmond County, New York",1141,54,1065,59,76,60
1400000US36085015603,36085015603,"Census Tract 156.03, Richmond County, New York",1755,74,1322,113,433,121
1400000US36085016901,36085016901,"Census Tract 169.01, Richmond County, New York",1115,69,739,115,376,118
1400000US36085017005,36085017005,"Census Tract 170.05, Richmond County, New York",1708,80,1471,97,237,98
1400000US36085017007,36085017007,"Census Tract 170.07, Richmond County, New York",1774,102,1507,128,267,106
1400000US36085017008,36085017008,"Census Tract 170.08, Richmond County, New York",2551,118,2401,128,150,96
1400000US36085017009,36085017009,"Census Tract 170.09, Richmond County, New York",1588,75,1272,120,316,120
1400000US36085017010,36085017010,"Census Tract 170.10, Richmond County, New York",3135,81,2803,167,332,160
1400000US36085017011,36085017011,"Census Tract 170.11, Richmond County, New York",1731,86,1399,104,332,107
1400000US36085017012,36085017012,"Census Tract 170.12, Richmond County, New York",1675,86,1352,104,323,96
1400000US36085017300,36085017300,"Census Tract 173, Richmond County, New York",986,35,362,52,624,60
1400000US36085017600,36085017600,"Census Tract 176, Richmond County, New York",1618,76,1386,115,232,90
1400000US36085017700,36085017700,"Census Tract 177, Richmond County, New York",2233,173,1926,197,307,136
1400000US36085018100,36085018100,"Census Tract 181, Richmond County, New York",1058,80,827,81,231,78
1400000US36085018701,36085018701,"Census Tract 187.01, Richmond County, New York",659,41,448,58,211,53
1400000US36085018702,36085018702,"Census Tract 187.02, Richmond County, New York",2307,115,1613,230,694,200
1400000US36085018901,36085018901,"Census Tract 189.01, Richmond County, New York",1956,127,1448,169,508,148
1400000US36085018902,36085018902,"Census Tract 189.02, Richmond County, New York",1764,81,1367,112,397,102
1400000US36085019700,36085019700,"Census Tract 197, Richmond County, New York",692,40,593,50,99,40
1400000US36085019800,36085019800,"Census Tract 198, Richmond County, New York",2232,109,1789,153,443,133
1400000US36085020100,36085020100,"Census Tract 201, Richmond County, New York",1300,72,855,90,445,102
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",1787,116,815,163,972,191
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",3244,143,2846,188,398,178
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",2347,107,2060,165,287,158
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",1995,66,1787,93,208,72
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",1566,104,940,155,626,156
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",861,72,618,72,243,78
1400000US36085022600,36085022600,"Census Tract 226, Richmond County, New York",2785,144,2330,167,455,160
1400000US36085022800,36085022800,"Census Tract 228, Richmond County, New York",14,22,0,11,14,22
1400000US36085023100,36085023100,"Census Tract 231, Richmond County, New York",1350,116,919,111,431,111
1400000US36085023900,36085023900,"Census Tract 239, Richmond County, New York",1010,84,649,97,361,94
1400000US36085024401,36085024401,"Census Tract 244.01, Richmond County, New York",2122,109,1635,176,487,184
1400000US36085024402,36085024402,"Census Tract 244.02, Richmond County, New York",1616,111,1242,145,374,132
1400000US36085024700,36085024700,"Census Tract 247, Richmond County, New York",1012,49,530,63,482,66
1400000US36085024800,36085024800,"Census Tract 248, Richmond County, New York",1634,104,1212,128,422,123
1400000US36085025100,36085025100,"Census Tract 251, Richmond County, New York",2133,103,1724,181,409,169
1400000US36085027301,36085027301,"Census Tract 273.01, Richmond County, New York",1500,88,1213,119,287,93
1400000US36085027302,36085027302,"Census Tract 273.02, Richmond County, New York",1223,92,816,128,407,130
1400000US36085027702,36085027702,"Census Tract 277.02, Richmond County, New York",2988,120,2031,210,957,208
1400000US36085027704,36085027704,"Census Tract 277.04, Richmond County, New York",1538,67,1153,114,385,105
1400000US36085027705,36085027705,"Census Tract 277.05, Richmond County, New York",1936,83,1498,133,438,122
1400000US36085027706,36085027706,"Census Tract 277.06, Richmond County, New York",1160,72,823,110,337,113
1400000US36085027900,36085027900,"Census Tract 279, Richmond County, New York",612,43,500,46,112,42
1400000US36085029102,36085029102,"Census Tract 291.02, Richmond County, New York",1016,58,842,100,174,72
1400000US36085029103,36085029103,"Census Tract 291.03, Richmond County, New York",2578,130,1985,180,593,155
1400000US36085029104,36085029104,"Census Tract 291.04, Richmond County, New York",2392,103,1922,160,470,133
1400000US36085030301,36085030301,"Census Tract 303.01, Richmond County, New York",1796,84,1187,127,609,133
1400000US36085030302,36085030302,"Census Tract 303.02, Richmond County, New York",1985,106,1428,169,557,149
1400000US36085031901,36085031901,"Census Tract 319.01, Richmond County, New York",1057,119,265,102,792,132
1400000US36085031902,36085031902,"Census Tract 319.02, Richmond County, New York",1711,110,775,146,936,147
1400000US36085032300,36085032300,"Census Tract 323, Richmond County, New York",444,59,317,63,127,70
1400000US36085990100,36085990100,"Census Tract 9901, Richmond County, New York",0,11,0,11,0,11
1400000US36087010101,36087010101,"Census Tract 101.01, Rockland County, New York",1944,110,1662,130,282,112
1400000US36087010102,36087010102,"Census Tract 101.02, Rockland County, New York",1736,98,1479,121,257,91
1400000US36087010200,36087010200,"Census Tract 102, Rockland County, New York",1529,87,1255,105,274,75
1400000US36087010501,36087010501,"Census Tract 105.01, Rockland County, New York",1614,80,1461,96,153,76
1400000US36087010502,36087010502,"Census Tract 105.02, Rockland County, New York",2761,158,1824,200,937,211
1400000US36087010503,36087010503,"Census Tract 105.03, Rockland County, New York",786,56,713,59,73,38
1400000US36087010601,36087010601,"Census Tract 106.01, Rockland County, New York",1167,81,852,112,315,89
1400000US36087010602,36087010602,"Census Tract 106.02, Rockland County, New York",2075,134,965,205,1110,169
1400000US36087010701,36087010701,"Census Tract 107.01, Rockland County, New York",1324,99,730,107,594,108
1400000US36087010702,36087010702,"Census Tract 107.02, Rockland County, New York",1104,93,373,90,731,106
1400000US36087010703,36087010703,"Census Tract 107.03, Rockland County, New York",1255,98,378,93,877,111
1400000US36087010801,36087010801,"Census Tract 108.01, Rockland County, New York",1470,81,1457,79,13,18
1400000US36087010802,36087010802,"Census Tract 108.02, Rockland County, New York",1688,84,1603,100,85,57
1400000US36087010803,36087010803,"Census Tract 108.03, Rockland County, New York",1869,99,1476,92,393,87
1400000US36087010804,36087010804,"Census Tract 108.04, Rockland County, New York",1363,45,1125,74,238,76
1400000US36087010901,36087010901,"Census Tract 109.01, Rockland County, New York",1590,82,1397,86,193,91
1400000US36087010902,36087010902,"Census Tract 109.02, Rockland County, New York",1419,104,1091,101,328,111
1400000US36087011000,36087011000,"Census Tract 110, Rockland County, New York",800,33,705,40,95,37
1400000US36087011101,36087011101,"Census Tract 111.01, Rockland County, New York",2015,108,1669,156,346,167
1400000US36087011102,36087011102,"Census Tract 111.02, Rockland County, New York",2486,159,1634,209,852,206
1400000US36087011200,36087011200,"Census Tract 112, Rockland County, New York",2266,54,2135,103,131,84
1400000US36087011301,36087011301,"Census Tract 113.01, Rockland County, New York",2472,221,886,154,1586,250
1400000US36087011302,36087011302,"Census Tract 113.02, Rockland County, New York",1728,84,1532,92,196,74
1400000US36087011303,36087011303,"Census Tract 113.03, Rockland County, New York",2227,129,1491,175,736,192
1400000US36087011401,36087011401,"Census Tract 114.01, Rockland County, New York",1379,60,1311,81,68,51
1400000US36087011403,36087011403,"Census Tract 114.03, Rockland County, New York",1952,69,1664,98,288,86
1400000US36087011404,36087011404,"Census Tract 114.04, Rockland County, New York",1715,75,1473,100,242,84
1400000US36087011405,36087011405,"Census Tract 114.05, Rockland County, New York",1247,76,1004,86,243,65
1400000US36087011501,36087011501,"Census Tract 115.01, Rockland County, New York",1978,140,1793,152,185,83
1400000US36087011502,36087011502,"Census Tract 115.02, Rockland County, New York",1868,190,1526,180,342,110
1400000US36087011504,36087011504,"Census Tract 115.04, Rockland County, New York",1816,122,1533,141,283,96
1400000US36087011505,36087011505,"Census Tract 115.05, Rockland County, New York",618,49,103,36,515,53
1400000US36087011506,36087011506,"Census Tract 115.06, Rockland County, New York",836,62,192,53,644,74
1400000US36087011601,36087011601,"Census Tract 116.01, Rockland County, New York",1034,84,1005,89,29,20
1400000US36087011602,36087011602,"Census Tract 116.02, Rockland County, New York",2136,117,1318,140,818,122
1400000US36087011603,36087011603,"Census Tract 116.03, Rockland County, New York",1725,140,1331,108,394,87
1400000US36087011700,36087011700,"Census Tract 117, Rockland County, New York",1116,51,884,58,232,57
1400000US36087011800,36087011800,"Census Tract 118, Rockland County, New York",307,36,216,38,91,28
1400000US36087011901,36087011901,"Census Tract 119.01, Rockland County, New York",1207,76,890,94,317,97
1400000US36087011902,36087011902,"Census Tract 119.02, Rockland County, New York",1321,106,615,72,706,114
1400000US36087012000,36087012000,"Census Tract 120, Rockland County, New York",1772,107,1589,109,183,69
1400000US36087012101,36087012101,"Census Tract 121.01, Rockland County, New York",1195,91,586,92,609,118
1400000US36087012102,36087012102,"Census Tract 121.02, Rockland County, New York",1671,109,454,102,1217,116
1400000US36087012103,36087012103,"Census Tract 121.03, Rockland County, New York",1140,76,553,95,587,98
1400000US36087012105,36087012105,"Census Tract 121.05, Rockland County, New York",1071,82,210,84,861,105
1400000US36087012106,36087012106,"Census Tract 121.06, Rockland County, New York",840,75,418,82,422,83
1400000US36087012202,36087012202,"Census Tract 122.02, Rockland County, New York",1979,115,834,120,1145,140
1400000US36087012203,36087012203,"Census Tract 122.03, Rockland County, New York",804,66,234,55,570,64
1400000US36087012204,36087012204,"Census Tract 122.04, Rockland County, New York",682,54,287,59,395,79
1400000US36087012300,36087012300,"Census Tract 123, Rockland County, New York",1448,125,243,73,1205,146
1400000US36087012401,36087012401,"Census Tract 124.01, Rockland County, New York",1973,152,391,126,1582,182
1400000US36087012402,36087012402,"Census Tract 124.02, Rockland County, New York",1282,102,436,104,846,134
1400000US36087012501,36087012501,"Census Tract 125.01, Rockland County, New York",1326,77,1062,109,264,82
1400000US36087012502,36087012502,"Census Tract 125.02, Rockland County, New York",1767,122,1508,110,259,86
1400000US36087012600,36087012600,"Census Tract 126, Rockland County, New York",2123,111,1974,118,149,82
1400000US36087012700,36087012700,"Census Tract 127, Rockland County, New York",1752,90,974,80,778,99
1400000US36087012800,36087012800,"Census Tract 128, Rockland County, New York",2319,118,2132,142,187,120
1400000US36087013001,36087013001,"Census Tract 130.01, Rockland County, New York",751,45,679,62,72,56
1400000US36087013002,36087013002,"Census Tract 130.02, Rockland County, New York",1726,76,1555,89,171,69
1400000US36087013003,36087013003,"Census Tract 130.03, Rockland County, New York",1049,56,728,77,321,72
1400000US36087013100,36087013100,"Census Tract 131, Rockland County, New York",2930,264,1007,206,1923,252
1400000US36087013200,36087013200,"Census Tract 132, Rockland County, New York",1256,132,766,135,490,100
1400000US36087013300,36087013300,"Census Tract 133, Rockland County, New York",1201,97,826,102,375,100
1400000US36087013401,36087013401,"Census Tract 134.01, Rockland County, New York",1561,77,1422,93,139,62
1400000US36087013402,36087013402,"Census Tract 134.02, Rockland County, New York",1374,87,1203,97,171,81
1400000US36089490100,36089490100,"Census Tract 4901, St. Lawrence County, New York",1487,125,875,105,612,129
1400000US36089490200,36089490200,"Census Tract 4902, St. Lawrence County, New York",1566,106,1235,125,331,103
1400000US36089490300,36089490300,"Census Tract 4903, St. Lawrence County, New York",2494,162,1563,250,931,195
1400000US36089490400,36089490400,"Census Tract 4904, St. Lawrence County, New York",1394,77,1120,93,274,78
1400000US36089490500,36089490500,"Census Tract 4905, St. Lawrence County, New York",1523,95,1134,97,389,67
1400000US36089490600,36089490600,"Census Tract 4906, St. Lawrence County, New York",1803,143,1334,126,469,133
1400000US36089490700,36089490700,"Census Tract 4907, St. Lawrence County, New York",2512,229,1982,240,530,159
1400000US36089490800,36089490800,"Census Tract 4908, St. Lawrence County, New York",1408,144,867,96,541,125
1400000US36089490900,36089490900,"Census Tract 4909, St. Lawrence County, New York",1628,186,713,114,915,174
1400000US36089491000,36089491000,"Census Tract 4910, St. Lawrence County, New York",1912,123,1430,114,482,99
1400000US36089491100,36089491100,"Census Tract 4911, St. Lawrence County, New York",14,12,0,11,14,12
1400000US36089491200,36089491200,"Census Tract 4912, St. Lawrence County, New York",19,18,7,7,12,16
1400000US36089491300,36089491300,"Census Tract 4913, St. Lawrence County, New York",1674,139,1437,127,237,101
1400000US36089491400,36089491400,"Census Tract 4914, St. Lawrence County, New York",1509,114,983,129,526,128
1400000US36089491500,36089491500,"Census Tract 4915, St. Lawrence County, New York",1707,122,902,103,805,125
1400000US36089491600,36089491600,"Census Tract 4916, St. Lawrence County, New York",893,73,552,78,341,72
1400000US36089491700,36089491700,"Census Tract 4917, St. Lawrence County, New York",1596,201,1433,186,163,54
1400000US36089491800,36089491800,"Census Tract 4918, St. Lawrence County, New York",1504,79,1281,82,223,56
1400000US36089491900,36089491900,"Census Tract 4919, St. Lawrence County, New York",0,11,0,11,0,11
1400000US36089492000,36089492000,"Census Tract 4920, St. Lawrence County, New York",1998,168,1426,170,572,153
1400000US36089492100,36089492100,"Census Tract 4921, St. Lawrence County, New York",1484,144,1014,97,470,126
1400000US36089492300,36089492300,"Census Tract 4923, St. Lawrence County, New York",2647,132,2126,110,521,109
1400000US36089492400,36089492400,"Census Tract 4924, St. Lawrence County, New York",1045,67,891,63,154,47
1400000US36089492500,36089492500,"Census Tract 4925, St. Lawrence County, New York",1073,72,875,74,198,47
1400000US36089492600,36089492600,"Census Tract 4926, St. Lawrence County, New York",2313,114,1911,112,402,83
1400000US36089492700,36089492700,"Census Tract 4927, St. Lawrence County, New York",2478,158,1541,190,937,171
1400000US36089492800,36089492800,"Census Tract 4928, St. Lawrence County, New York",1122,88,908,84,214,59
1400000US36089492900,36089492900,"Census Tract 4929, St. Lawrence County, New York",835,61,649,55,186,42
1400000US36091060101,36091060101,"Census Tract 601.01, Saratoga County, New York",2343,157,1827,169,516,182
1400000US36091060102,36091060102,"Census Tract 601.02, Saratoga County, New York",2260,127,1843,143,417,116
1400000US36091060200,36091060200,"Census Tract 602, Saratoga County, New York",1737,174,797,149,940,151
1400000US36091060300,36091060300,"Census Tract 603, Saratoga County, New York",1498,105,1368,102,130,63
1400000US36091060400,36091060400,"Census Tract 604, Saratoga County, New York",1004,65,621,67,383,75
1400000US36091060501,36091060501,"Census Tract 605.01, Saratoga County, New York",745,52,635,53,110,42
1400000US36091060502,36091060502,"Census Tract 605.02, Saratoga County, New York",981,75,883,79,98,31
1400000US36091060503,36091060503,"Census Tract 605.03, Saratoga County, New York",840,53,725,66,115,43
1400000US36091060601,36091060601,"Census Tract 606.01, Saratoga County, New York",1246,99,805,96,441,91
1400000US36091060602,36091060602,"Census Tract 606.02, Saratoga County, New York",1971,104,1657,151,314,110
1400000US36091060701,36091060701,"Census Tract 607.01, Saratoga County, New York",3076,165,1962,198,1114,205
1400000US36091060702,36091060702,"Census Tract 607.02, Saratoga County, New York",3640,193,2893,197,747,197
1400000US36091060800,36091060800,"Census Tract 608, Saratoga County, New York",1838,100,1660,105,178,68
1400000US36091060901,36091060901,"Census Tract 609.01, Saratoga County, New York",1489,99,1332,95,157,70
1400000US36091060902,36091060902,"Census Tract 609.02, Saratoga County, New York",712,68,405,51,307,50
1400000US36091061000,36091061000,"Census Tract 610, Saratoga County, New York",2625,208,710,134,1915,242
1400000US36091061100,36091061100,"Census Tract 611, Saratoga County, New York",2790,167,1478,180,1312,205
1400000US36091061200,36091061200,"Census Tract 612, Saratoga County, New York",2578,209,1116,194,1462,258
1400000US36091061301,36091061301,"Census Tract 613.01, Saratoga County, New York",1382,94,1289,99,93,54
1400000US36091061302,36091061302,"Census Tract 613.02, Saratoga County, New York",2842,217,2108,193,734,161
1400000US36091061303,36091061303,"Census Tract 613.03, Saratoga County, New York",0,11,0,11,0,11
1400000US36091061401,36091061401,"Census Tract 614.01, Saratoga County, New York",1972,119,1614,158,358,125
1400000US36091061403,36091061403,"Census Tract 614.03, Saratoga County, New York",2612,145,1970,164,642,157
1400000US36091061404,36091061404,"Census Tract 614.04, Saratoga County, New York",1081,85,921,101,160,75
1400000US36091061500,36091061500,"Census Tract 615, Saratoga County, New York",1555,109,1368,129,187,101
1400000US36091061600,36091061600,"Census Tract 616, Saratoga County, New York",1668,97,1588,107,80,51
1400000US36091061701,36091061701,"Census Tract 617.01, Saratoga County, New York",1979,108,1486,130,493,120
1400000US36091061702,36091061702,"Census Tract 617.02, Saratoga County, New York",1641,101,1359,114,282,86
1400000US36091061800,36091061800,"Census Tract 618, Saratoga County, New York",2351,198,1246,212,1105,207
1400000US36091061901,36091061901,"Census Tract 619.01, Saratoga County, New York",3912,206,2571,201,1341,223
1400000US36091061903,36091061903,"Census Tract 619.03, Saratoga County, New York",2725,160,2084,164,641,165
1400000US36091062000,36091062000,"Census Tract 620, Saratoga County, New York",2633,155,2340,174,293,133
1400000US36091062100,36091062100,"Census Tract 621, Saratoga County, New York",708,64,508,55,200,47
1400000US36091062200,36091062200,"Census Tract 622, Saratoga County, New York",1410,142,422,118,988,159
1400000US36091062300,36091062300,"Census Tract 623, Saratoga County, New York",950,102,440,86,510,103
1400000US36091062403,36091062403,"Census Tract 624.03, Saratoga County, New York",3022,164,2241,205,781,203
1400000US36091062404,36091062404,"Census Tract 624.04, Saratoga County, New York",977,85,783,74,194,75
1400000US36091062405,36091062405,"Census Tract 624.05, Saratoga County, New York",3308,179,1356,134,1952,210
1400000US36091062406,36091062406,"Census Tract 624.06, Saratoga County, New York",1479,124,999,116,480,104
1400000US36091062501,36091062501,"Census Tract 625.01, Saratoga County, New York",1867,76,1780,97,87,61
1400000US36091062503,36091062503,"Census Tract 625.03, Saratoga County, New York",2171,73,1671,107,500,96
1400000US36091062505,36091062505,"Census Tract 625.05, Saratoga County, New York",1533,78,1295,119,238,104
1400000US36091062506,36091062506,"Census Tract 625.06, Saratoga County, New York",2196,86,1954,106,242,87
1400000US36091062507,36091062507,"Census Tract 625.07, Saratoga County, New York",1577,102,1045,92,532,102
1400000US36091062508,36091062508,"Census Tract 625.08, Saratoga County, New York",1755,87,1283,100,472,99
1400000US36091062509,36091062509,"Census Tract 625.09, Saratoga County, New York",1416,84,954,73,462,90
1400000US36091062601,36091062601,"Census Tract 626.01, Saratoga County, New York",916,47,881,49,35,20
1400000US36091062602,36091062602,"Census Tract 626.02, Saratoga County, New York",2496,127,2238,119,258,76
1400000US36091062700,36091062700,"Census Tract 627, Saratoga County, New York",2622,165,1693,211,929,197
1400000US36091062800,36091062800,"Census Tract 628, Saratoga County, New York",1000,76,420,63,580,94
1400000US36093020101,36093020101,"Census Tract 201.01, Schenectady County, New York",988,114,514,98,474,103
1400000US36093020102,36093020102,"Census Tract 201.02, Schenectady County, New York",1061,120,534,82,527,109
1400000US36093020200,36093020200,"Census Tract 202, Schenectady County, New York",685,136,351,83,334,116
1400000US36093020300,36093020300,"Census Tract 203, Schenectady County, New York",412,71,100,31,312,70
1400000US36093020500,36093020500,"Census Tract 205, Schenectady County, New York",2015,154,1463,146,552,146
1400000US36093020600,36093020600,"Census Tract 206, Schenectady County, New York",1066,147,720,133,346,113
1400000US36093020700,36093020700,"Census Tract 207, Schenectady County, New York",1746,197,908,144,838,206
1400000US36093020800,36093020800,"Census Tract 208, Schenectady County, New York",1111,151,305,88,806,130
1400000US36093020900,36093020900,"Census Tract 209, Schenectady County, New York",791,141,258,82,533,137
1400000US36093021001,36093021001,"Census Tract 210.01, Schenectady County, New York",307,70,19,20,288,69
1400000US36093021002,36093021002,"Census Tract 210.02, Schenectady County, New York",1058,151,188,110,870,161
1400000US36093021200,36093021200,"Census Tract 212, Schenectady County, New York",1142,104,680,112,462,119
1400000US36093021400,36093021400,"Census Tract 214, Schenectady County, New York",772,145,372,108,400,136
1400000US36093021500,36093021500,"Census Tract 215, Schenectady County, New York",942,136,387,100,555,113
1400000US36093021600,36093021600,"Census Tract 216, Schenectady County, New York",1328,201,951,174,377,120
1400000US36093021700,36093021700,"Census Tract 217, Schenectady County, New York",1324,181,522,104,802,171
1400000US36093021800,36093021800,"Census Tract 218, Schenectady County, New York",3179,189,2084,212,1095,227
